,Unnamed: 0,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師.1,核閱或查核日期,核閱或查核報告類型
62,62,1439,中和羊毛,安永聯合會計師事務所,黃 建 澤,傅 文 芳,2012/03/27,"????????????????""修正式無保留意見--會計原則變動"""
63,63,1440,南紡,資誠聯合會計師事務所,李明憲,林姿妤,2012/03/15,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
64,64,1441,大東紡織,安侯建業聯合會計師事務所,李慈慧,吳秋華,2012/03/30,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
65,65,1442,名軒,惠眾聯合會計師事務所,林欣如,卓敏枝,2012/03/21,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
66,66,1443,立益紡織,第一聯合會計師事務所,高  佩,王戊昌,2012/03/16,"????????????????""修正式無保留意見--欲強調某一事項"""
67,67,1444,力麗,勤業眾信聯合會計師事務所,余鴻賓,洪國田,2012/03/30,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
68,68,1445,大宇紡織,勤業眾信聯合會計師事務所,韋亮發,簡明彥,2012/03/21,"??????????""無保留意見 """
69,69,1446,宏和,安永聯合會計師事務所,黃世杰,陳政初,2012/03/20,"??????????""無保留意見 """
70,70,1447,力鵬,勤業眾信聯合會計師事務所,余鴻賓,洪國田,2012/03/30,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
71,71,1449,佳和實業,安 侯 建 業 聯 合 會 計 師 事 務 所,張　嘉　信,許　振　隆,2012/03/30,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
72,72,1451,年興紡織,勤業眾信聯合會計師事務所,卓明信,施景彬,2012/03/20,"??????????""無保留意見 """
73,73,1452,宏益,立本台灣聯合會計師事務所,柯俊輝,王麗燕,2012/02/29,"??????????""無保留意見 """
74,74,1453,大將,勤業眾信聯合會計師事務所,劉水恩,郭榮芳,2012/03/22,"??????????""無保留意見 """
75,75,1454,台富,勤業眾信聯合會計師事務所,游素環,龔雙雄,2012/03/20,"??????????""無保留意見 """
76,76,1455,集盛,第一聯合會計師事務所,蕭英嘉,張福郎,2012/02/29,"????????????????""修正式無保留意見--會計原則變動"""
77,77,1456,怡華,惠眾聯合會計師事務所,項文婷,林欣如,2012/03/29,"??????????""無保留意見 """
78,78,1457,宜進,安侯建業聯合會計師事務所,張淑瑩,陳宗哲,2012/03/30,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
79,79,1459,聯發紡織,勤業眾信聯合會計師事務所,林谷同,劉永富,2012/02/29,"????????????????""修正式無保留意見--會計原則變動"""
80,80,1460,宏遠,勤業眾信聯合會計師事務所,郭麗園,施景彬,2012/03/14,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
81,81,1463,強盛染整,安侯建業聯合會計師事務所,陳振乾,吳美萍,2012/03/22,"??????????""無保留意見 """
82,82,1464,得力實業,勤業眾信聯合會計師事務所,廖鴻儒,龔俊吉,2012/03/16,"??????????""無保留意見 """
83,83,1465,偉全實業,立本台灣聯合會計師事務所,劉克宜,張書成,2012/03/20,"????????????????""修正式無保留意見--會計原則變動"""
84,84,1466,聚隆,建智聯合會計師事務所,黃祥穎,陳靜宜,2012/02/13,"??????????""無保留意見 """
85,85,1467,南緯實業,安侯建業聯合會計師事務所,簡蒂暖,吳昭德,2012/03/27,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
86,86,1468,昶和纖維,勤業眾信聯合會計師事務所,蔡宏祥,何瑞軒,2012/03/19,"??????????""無保留意見 """
87,87,1469,理隆纖維,資誠聯合會計師事務所,杜佩玲,王輝賢,2012/03/20,"??????????""無保留意見 """
88,88,1470,大統染,勤業眾信聯合會計師事務所,林谷同,劉永富,2012/03/14,"??????????""無保留意見 """
89,89,1471,首利,資誠聯合會計師事務所,蕭春鴛,徐永堅,2012/03/20,"????????????????""修正式無保留意見--會計原則變動"""
90,90,1472,三洋紡,勤業眾信聯合會計師事務所,林谷同,劉永富,2012/03/29,"????????????????""修正式無保留意見--欲強調某一事項"""
91,91,1473,台南企業,資誠聯合會計師事務所,林姿妤,李明憲,2012/03/20,"??????????""無保留意見 """
92,92,1474,弘裕,資誠聯合會計師事務所,蕭珍琪,洪淑華,2012/03/21,"????????????????""修正式無保留意見--前期由其他會計師查核"""
93,93,1475,本盟光電,資誠聯合會計師事務所,張淑瓊,林鈞堯,2012/03/26,"??????????""無保留意見 """
94,94,1476,儒鴻,安侯建業聯合會計師事務所,寇惠植,吳秋華,2012/03/27,"??????????""無保留意見 """
95,95,1477,聚陽實業,安侯建業聯合會計師事務所,陳蓓琪,于紀隆,2012/03/29,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
96,96,1503,士電,勤業眾信聯合會計師事務所,許庭禎,劉建良,2012/03/02,"??????????""無保留意見 """
97,97,1504,東元電機,資誠聯合會計師事務所,支秉鈞,曾惠瑾,2012/03/20,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
98,98,1506,正道,勤業眾信聯合會計師事務所,張清福,蔡振財,2012/03/16,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
99,99,1507,永大機電,建昇財稅聯合會計師事務所,陳仁基,張育堯,2012/03/27,"??????????""無保留意見 """
100,100,1512,瑞利,勤業眾信聯合會計師事務所,郭麗園,曾光敏,2012/03/23,"??????????""無保留意見 """
101,101,1513,中興電,鼎信聯合會計師事務所,林金鳳,張亞荃,2012/03/20,"??????????""無保留意見 """
102,102,1514,亞力電機,惠眾聯合會計師事務所,卓敏枝,項文婷,2012/03/29,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
103,103,1515,力山,安侯建業聯合會計師事務所,郭士華,張字信,2012/03/13,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
104,104,1516,川飛,弘基聯合會計師事務所,張仕奇,莊俊華,2012/03/13,"??????????""無保留意見 """
105,105,1517,利奇機械,勤業眾信聯合會計師事務所,吳麗冬,成德潤,2012/03/21,"??????????""無保留意見 """
106,106,1519,華城電機,勤業眾信聯合會計師事務所,張敬人,李東峰,2012/03/19,"??????????""無保留意見 """
107,107,1521,大億,勤業眾信聯合會計師事務所,龔俊吉,李季珍,2012/03/30,"??????????""無保留意見 """
108,108,1522,堤維西,安永聯合會計師事務所,黃世杰,林鴻光,2012/03/26,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
109,109,1524,耿鼎企業,正風聯合會計師事務所,曾國富,丁鴻勛,2012/03/20,"??????????""無保留意見 """
110,110,1525,江申工業,勤業眾信聯合會計師事務所,許秀明,邵志明,2012/03/21,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
111,111,1526,日馳,立本台灣聯合會計師事務所,柯俊輝,陳玉芳,2012/03/23,"????????????????""修正式無保留意見--會計原則變動"""
112,112,1527,鑽全,安侯建業聯合會計師事務所,陳　君　滿,郭　士　華,2012/03/20,"??????????""無保留意見 """
113,113,1528,恩德,安 侯 建 業 聯 合 會 計 師 事 務 所,俞安恬,黃柏淑,2012/03/27,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
114,114,1529,樂士,建智聯合會計師事務所,陳 宇 頌,周 芳 文,2012/03/22,"??????????""無保留意見 """
115,115,1530,亞崴機電,建智聯合會計師事務所,陳貴端,易昌運,2012/03/20,"????????????????""修正式無保留意見--前期由其他會計師查核"""
116,116,1531,高林股,勤業眾信聯合會計師事務所,陳清祥,林安惠,2012/03/21,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
117,117,1532,勤美,安侯建業聯合會計師事務所,楊美雪,陳雅琳,2012/03/30,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、欲強調某一事項"""
118,118,1533,車王電,資誠聯合會計師事務所,楊明經,張志安,2012/03/27,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
119,119,1535,中宇,勤業眾信聯合會計師事務所,江佳玲,郭麗園,2012/02/24,"??????????""無保留意見 """
120,120,1536,和大工業,資誠聯合會計師事務所,蕭珍琪,張志安,2012/03/19,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
121,121,1537,廣隆光電,資誠聯合會計師事務所,張志安,楊明經,2012/03/28,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
122,122,1538,正峰新,安侯建業聯合會計師事務所,寇惠植,陳蓓琪,2012/03/27,"????????????????""修正式無保留意見--欲強調某一事項"""
123,123,1539,巨庭機械,鼎信聯合會計師事務所,林明壽,蕭溪明,2012/03/20,"????????????????""修正式無保留意見--欲強調某一事項"""
124,124,1540,喬福機械,資誠聯合會計師事務所,楊明經,洪淑華,2012/03/28,"??????????""無保留意見 """
125,125,1541,錩泰,安永聯合會計師事務所,林鴻光,涂清淵,2012/03/29,"??????????""無保留意見 """
126,126,1558,伸興,安永聯合會計師事務所,涂清淵,林鴻光,2012/03/02,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
127,127,1560,中砂,勤業眾信聯合會計師事務所,蔡振財,陳清祥,2012/03/09,"??????????""無保留意見 """
128,128,1568,倉佑,勤業眾信聯合會計師事務所,江佳玲,曾光敏,2012/03/30,"????????????????""修正式無保留意見--欲強調某一事項"""
129,129,1582,信錦,勤業眾信聯合會計師事務所,張敬人,劉水恩,2012/03/16,"??????????""無保留意見 """
130,130,1583,程泰,敬業聯合會計師事務所,王日春,黃勝義,2012/03/20,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
131,131,1603,華電,勤業眾信聯合會計師事務所,劉江抱,張瑞娜,2012/03/28,"??????????""無保留意見 """
132,132,1604,聲寶,勤業眾信聯合會計師事務所,龔雙雄,陳慧銘,2012/03/27,"??????????""無保留意見 """
133,133,1605,華新,勤業眾信聯合會計師事務所,邱明玉,洪國田,2012/03/23,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
134,134,1608,華榮,安侯建業聯合會計師事務所,楊博任,許振隆,2012/03/19,"??????????""無保留意見 """
135,135,1609,大亞電線,群智聯合會計事務所,呂松裕,孫慶國,2012/03/19,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
136,136,1611,中電,勤業眾信聯合會計師事務所,張日炎,陳麗琦,2012/02/29,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
137,137,1612,宏泰,安永聯合會計師事務所,佟 韻 玲,張 志 銘,2012/03/22,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
138,138,1613,台一,安侯建業聯合會計師事務所,曾國禓,簡蒂暖,2012/03/28,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
139,139,1614,三洋電,第一聯合會計師事務所,高佩,王戊昌,2012/03/21,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、會計原則變動"""
140,140,1615,大山,安侯建業聯合會計師事務所,陳盈如,楊柳鋒,2011/03/14,"??????????""無保留意見 """
141,141,1616,億泰,安侯建業聯合會計師事務所,陳振乾,于紀隆,2012/03/30,"??????????""無保留意見 """
142,142,1617,榮星電線,安侯建業聯合會計師事務所,張嘉信,陳惠媛,2012/03/16,"??????????""無保留意見 """
143,143,1618,合機公司,勤業眾信聯合會計師事務所,劉水恩,楊清鎮,2012/03/23,"??????????""無保留意見 """
144,144,1701,中化,資誠聯合會計師事務所,林鈞堯,王照明,2012/03/16,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
145,145,1702,南僑化工,安侯建業聯合會計師事務所,黃柏淑,俞安恬,2012/03/21,"??????????""無保留意見 """
146,146,1704,榮化,勤業眾信聯合會計師事務所,郭文吉,劉建良,2012/03/27,"??????????""無保留意見 """
147,147,1707,葡萄王,大中國際聯合會計師事務所,許伯彥,溫明郁,2012/03/21,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
148,148,1708,東鹼,安侯建業聯合會計師事務所,林秀玉,黃柏淑,2012/03/26,"??????????""無保留意見 """
149,149,1709,和益化工,立本台灣聯合會計師事務所,陳   玉   芳,陶   鴻   文,2012/03/20,"????????????????""修正式無保留意見--會計原則變動"""
150,150,1710,東聯,勤業眾信聯合會計師事務所,戴信維,范有偉,2012/03/06,"??????????""無保留意見 """
151,151,1711,永光化學,安侯建業聯合會計師事務所,林秀玉,呂莉莉,2012/03/29,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
152,152,1712,興農,勤業眾信聯合會計師事務所,成德潤,蔣淑菁,2012/03/20,"??????????""無保留意見 """
153,153,1713,國化,安永聯合會計師事務所,蕭 翠 慧,徐 榮 煌,2012/03/21,"??????????""無保留意見 """
154,154,1714,和桐化學,資誠聯合會計師事務所,王照明,翁世榮,2012/03/29,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
155,155,1715,萬洲化學,資誠聯合會計師事務所,王輝賢,王照明,2012/03/28,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
156,156,1717,長興材料,資誠聯合會計師事務所,林億彰,王國華,2012/03/23,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
157,157,1718,中纖,勤業眾信聯合會計師事務所,徐文亞,王自軍,2012/03/30,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、會計原則變動"""
158,158,1720,生達化學,資誠聯合會計師事務所,林姿妤,李明憲,2012/03/26,"??????????""無保留意見 """
159,159,1721,三晃,勤業眾信聯合會計師事務所,成德潤,呂惠民,2012/03/24,"??????????""無保留意見 """
160,160,1722,台肥,勤業眾信聯合會計師事務所,王儀雯,范有偉,2012/03/27,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
161,161,1723,中碳,勤業眾信聯合會計師事務所,郭麗園,江佳玲,2012/03/16,"????????????????""修正式無保留意見--欲強調某一事項"""
162,162,1724,台硝,資誠聯合會計師事務所,薛守宏,李燕娜,2012/03/23,"??????????""無保留意見 """
163,163,1725,元禎,勤業眾信聯合會計師事務所,張耿禧,虞成全,2012/03/26,"????????????????""修正式無保留意見--會計原則變動"""
164,164,1726,永記造漆,展立聯合會計師事務所,柯宗立,陳文達,2012/03/23,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、會計原則變動"""
165,165,1727,中華化學,大中國際聯合會計師事務所,許伯彥,李聰明,2012/03/16,"??????????""無保留意見 """
166,166,1729,必翔實業,勤業眾信聯合會計師事務所,邵志明,郭政弘,2012/03/21,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、欲強調某一事項"""
167,167,1730,花仙子,鼎信聯合會計師事務所,吳孟達,林金鳳,2012/03/23,"??????????""無保留意見 """
168,168,1731,美吾華,勤業眾信聯合會計師事務所,黃海悅,林谷同,2012/03/22,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
169,169,1732,毛寶,資誠聯合會計師事務所,阮呂曼玉,吳郁隆,2012/03/21,"??????????""無保留意見 """
170,170,1733,五鼎,勤業眾信聯合會計師事務所,林鴻鵬,黃裕峰,2012/03/20,"??????????""無保留意見 """
171,171,1734,杏輝藥品,鼎信聯合會計師事務所,張亞荃,林春枝,2012/03/27,"??????????""無保留意見 """
172,172,1735,日勝化,安永聯合會計師事務所,林鴻光,(二余)清淵,2012/03/27,"??????????""無保留意見 """
173,173,1736,喬山健康,安永聯合會計師事務所,嚴文筆,黃世杰,2012/03/22,"??????????""無保留意見 """
174,174,1737,臺鹽,勤業眾信聯合會計師事務所,廖鴻儒,龔俊吉,2012/03/23,"??????????""無保留意見 """
175,175,1762,中化合成,資誠聯合會計師事務所,林鈞堯,王照明,2012/03/27,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
176,176,1773,勝一化工,建興聯合會計師事務所,李   青   霖,蔡   淑   滿,2012/03/21,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
177,177,1776,展宇,勤業眾信聯合會計師事務所,陳明煇,方蘇立,2012/04/30,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
178,178,1783,和康生技,勤業眾信聯合會計師事務所,徐文亞,施錦川,2012/03/14,"??????????""無保留意見 """
179,179,1786,科妍,安侯建業聯合會計師事務所,陳國宗,許振隆,2012/03/21,"??????????""無保留意見 """
180,180,1789,台灣神隆,資誠聯合會計師事務所,劉子猛,林姿妤,2012/03/26,"??????????""無保留意見 """
181,181,1802,台玻,安永聯合會計師事務所,蕭翠慧,楊智惠,2012/03/26,"??????????""無保留意見 """
182,182,1805,寶徠,安侯建業聯合會計師事務所,賴麗真,陳嘉修,2012/03/20,"??????????""無保留意見 """
183,183,1806,冠軍,安侯建業聯合會計師事務所,賴麗真,簡蒂暖,2012/03/28,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
184,184,1808,潤隆,安侯建業聯合會計師事務所,簡蒂暖,張淑瑩,2012/02/03,"??????????""無保留意見 """
185,185,1809,中釉,勤業眾信聯合會計師事務所,蔡宏祥,楊清鎮,2012/03/29,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
186,186,1810,和成,安侯建業會計師事務所,許　淑　敏,楊  柳  鋒,2012/03/30,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
187,187,1817,凱撒衛浴,勤業眾信聯合會計師事務所,游素環,謝明忠,2012/05/31,"??????????""無保留意見 """
188,188,1902,台紙,勤業眾信聯合會計師事務所,蔡振財,柯志賢,2012/03/21,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
189,189,1903,士紙,惠 眾 聯 合 會 計 師 事 務 所,洪佑伶,盧聯生,2012/03/26,"??????????""無保留意見 """
190,190,1904,正隆,安侯建業聯合會計師事務所,魏興海,吳美萍,2012/03/26,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
191,191,1905,華紙,安侯建業聯合會計師事務所,黃柏淑,俞安恬,2012/02/17,"??????????""無保留意見 """
192,192,1906,寶隆,立本台灣聯合會計師事務所,柯 俊 輝,蔡 淑 美,2012/03/20,"????????????????""修正式無保留意見--欲強調某一事項"""
193,193,1907,永豐餘,勤業眾信聯合會計師事務所,林淑婉,邵志明,2012/03/21,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
194,194,1909,榮成,立本台灣聯合會計師事務所,張宜鈞,柯俊輝,2012/03/20,"????????????????""修正式無保留意見--欲強調某一事項"""
195,195,2002,中鋼,勤業眾信聯合會計師事務所,曾光敏,黃樹傑,2012/03/21,"??????????""無保留意見 """
196,196,2006,東和鋼鐵,安侯建業聯合會計師事務所,李慈慧,吳秋華,2012/03/26,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
197,197,2007,燁興公司,建興聯合會計師事務所,劉 奕 宏,李 青 霖,2012/03/19,"??????????""無保留意見 """
198,198,2008,高興昌,安侯建業聯合會計師事務所,陳國宗,陳惠媛,2012/05/11,"????????????????""修正式無保留意見--繼續經營假設有疑慮、欲強調某一事項"""
199,199,2009,第一伸銅,安侯建業聯合會計師事務所,楊博任,許振隆,2012/03/19,"??????????""無保留意見 """
