,Unnamed: 0,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師.1,核閱或查核日期,核閱或查核報告類型
16,16,1220,台榮,立本台灣聯合會計師事務所,柯俊輝,柯俊榮,2008/07/31,"??????????""無保留意見 """
17,17,1225,福懋油,勤業眾信會計師事務所,謝建新,陳招美,2008/08/08,"????????????????""修正式無保留意見--欲強調某一事項"""
18,18,1227,佳格,勤業眾信會計師事務所,許庭禎,郭文吉,2008/08/12,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
19,19,1229,聯華實業,安侯建業會計師事務所,許淑敏,楊柳鋒,2008/08/22,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
20,20,1231,聯華食品,勤業眾信會計師事務所,張清福,蔡振財,2008/08/05,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
21,21,1232,大統益,資誠會計師事務所,林姿妤,林億彰,2008/08/08,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
22,22,1233,天仁,安 永 會 計 師 事 務 所,蕭翠慧,林麗凰,2008/08/11,"??????????""無保留意見 """
23,23,1234,黑松,勤 業 眾 信 會 計 師 事 務 所,林義峰,陳慧銘,2008/07/15,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
24,24,1235,興泰,第一聯合會計師事務所,王戊昌,甘有財,2008/08/04,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
25,25,1236,宏亞食品,安永會計師事務所,賴明陽,鄭戊水,2008/08/06,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
26,26,1301,台塑,安侯建業會計師事務所,李慈慧,寇惠植,2008/08/11,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
27,27,1303,南亞塑膠,安侯建業會計師事務所,寇惠植,李慈慧,2008/08/25,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
28,28,1304,台聚,勤業眾信會計師事務所,郭慈容,黃秀椿,2008/08/11,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
29,29,1305,華夏,勤 業 眾 信 會 計 師 事 務 所,郭慈容,黃秀椿,2008/07/31,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
30,30,1307,三芳化工,安侯建業會計師事務所,楊博任,陳國宗,2008/08/12,"??????????""無保留意見 """
31,31,1308,亞聚,勤 業 眾 信 會 計 師 事 務 所,黃 秀 椿,郭 慈 容,2008/08/06,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
32,32,1309,台達化工,勤業眾信會計師事務所,韋亮發,黃秀椿,2008/08/08,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
33,33,1310,台苯,正風聯合會計師事務所,周銀來,曾國富,2012/01/02,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益、其他"""
34,34,1312,國喬石化,第一聯合會計師事務所,蕭英嘉,張福郎,2008/08/15,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
35,35,1313,聯成,勤業眾信會計師事務所,郭文吉,許庭禎,2008/08/18,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
36,36,1314,中石化,安侯建業會計師事務所,陳富煒,林琬琬,2008/08/18,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
37,37,1315,達新工業,第一聯合會計師事務所,王戊昌,甘有財,2008/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
38,38,1316,上曜,資誠會計師事務所,李明憲,林姿妤,2008/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
39,39,1319,東陽,安永會計師事務所,黃世杰,洪茂益,2008/08/15,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
40,40,1321,大洋,安侯建業會計師事務所,蔡松棋,呂觀文,2008/08/08,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
41,41,1323,永裕,勤業眾信會計師事務所,林卉娟,李季珍,2008/08/07,"????????????????""修正式無保留意見--會計原則變動"""
42,42,1324,地球工業,安永會計師事務所,黃素珍,楊智惠,2008/08/25,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
43,43,1325,恒大,勤 業 眾 信 會 計 師 事 務 所,蕭 天 厚,張 瑞 娜,2008/07/25,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
44,44,1326,台化,安永會計師事務所,林麗凰,鄭戊水,2008/08/15,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
45,45,1402,遠東新,勤業眾信會計師事務所,施景彬,吳恩銘,2008/08/11,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
46,46,1409,新纖,勤業眾信會計師事務所,王錦燕 (YYY代表會計?,陳慧銘 (YYY代表會計?,2008/08/22,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
47,47,1410,南染,資誠會計師事務所,吳漢期,周哲毅,2008/08/20,"??(?????????)??(?????????)""保留(附加其他事項說明段)--前期由其他會計師查核、依被投資公司未經會計師查核報告認列投資損益"""
48,48,1413,宏洲纖維,立本台灣聯合會計師事務所,柯俊輝,陳玉芳,2008/08/27,"??????????""無保留意見 """
49,49,1414,東和,安侯建業會計師事務所,陳國宗,楊博任,2008/08/12,"??????????""無保留意見 """
50,50,1416,廣豐,第一聯合會計師事務所,邱繼盛,張福郎,2008/08/05,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
51,51,1417,嘉裕,勤業眾信會計師事務所,郭政弘,邵志明,2008/07/30,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
52,52,1418,東華,勤業眾信會計師事務所,林谷同,陳杰忠,2008/08/13,"????????""保留意見--適用新公報、依被投資公司未經會計師查核報告認列投資損益"""
53,53,1419,新紡,勤業眾信會計師事務所,陳慧銘,林宜慧,2008/07/25,"??????????""無保留意見 """
54,54,1423,利華羊毛,安永會計師事務所,賴明陽,戴興鉦,2008/08/01,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
55,55,1432,大魯閣,資誠會計師事務所,周筱姿,蕭金木,2008/08/31,"??(?????????)??(?????????)""保留(附加其他事項說明段)--採用其他會計師查核且欲區分責任、繼續經營假設有疑慮、欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益"""
56,56,1434,福懋興業,安 永會 計 師 事 務 所,鄭戊水,林麗凰,2008/08/14,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
57,57,1435,中福國際,勤業眾信會計師事務所,陳照敏會計師,劉江抱會計師,2008/08/07,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
58,58,1436,華友聯,勤業眾信會計師事務所,吳恩銘,施景彬,2008/07/22,"??????????""無保留意見 """
59,59,1437,勤益投控,安侯建業會計師事務所,呂莉莉,關春修,2008/08/11,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
60,60,1438,裕豐,安泰聯合會計師事務所,萬文慧,陳兆宏,2008/08/20,"??(?????????)??(?????????)""保留(附加其他事項說明段)--繼續經營假設有疑慮、適用新公報、依被投資公司未經會計師查核報告認列投資損益"""
61,61,1439,中和羊毛,致遠會計師事務所,戴興鉦 (YYY代表會計?,黃建澤 (YYY代表會計?,2008/08/06,"??????????""無保留意見 """
62,62,1440,南紡,資誠會計師事務所,林姿妤,林億彰,2008/08/18,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
63,63,1441,大東紡織,安侯建業會計師事務所,吳秋華,寇惠植,2008/08/14,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
64,64,1442,名軒,惠 眾 會 計 師 事 務 所,盧聯生,項文婷,2008/08/22,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
65,65,1443,立益紡織,第一聯合會計師事務所,甘有財,張福郎,2008/08/11,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
66,66,1444,力麗,勤業眾信會計師事務所,邱明玉,盧啟昌,2008/08/20,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
67,67,1445,大宇紡織,勤業眾信會計師事務所,韋亮發,王小蕙,2008/07/25,"????????????????""修正式無保留意見--會計原則變動"""
68,68,1446,宏和,安 永 會 計 師 事 務 所,黃世杰,陳政初,2008/08/18,"??????????""無保留意見 """
69,69,1447,力鵬,勤業眾信會計師事務所,邱明玉,盧啟昌,2008/08/15,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
70,70,1449,佳和實業,安侯建業會計師事務所,陳國宗,張嘉信,2008/08/27,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
71,71,1451,年興紡織,勤業眾信會計師事務所,卓明信,吳恩銘,2008/08/01,"????????????????""修正式無保留意見--會計原則變動"""
72,72,1452,宏益,立本台灣聯合會計師事務所,柯俊輝 (YYY代表會計?,陳玉芳 (YYY代表會計?,2008/07/16,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
73,73,1453,大將,勤業眾信會計師事務所,郭榮芳,鄧治萍,2008/08/25,"????????""保留意見--適用新公報、依被投資公司未經會計師查核報告認列投資損益"""
74,74,1454,台富,勤業眾信會計師事務所,游素環,林義峰,2008/07/22,"??????????""無保留意見 """
75,75,1455,集盛,第 一 聯 合 會 計 師 事 務 所,蕭英嘉,張福郎,2008/07/25,"????????????????""修正式無保留意見--會計原則變動"""
76,76,1456,怡華,惠 眾 會 計 師 事 務 所,盧聯生(YYY代表會計師,項文婷(YYY代表會計師,2008/08/22,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
77,77,1457,宜進,安侯建業會計師事務所,張淑瑩,曾國禓,2008/08/28,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
78,78,1459,聯發紡織,勤業眾信會計師事務所,黃 海 悅,林 谷 同,2008/08/08,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
79,79,1460,宏遠,勤業眾信會計師事務所,郭麗園,施景彬,2008/08/08,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
80,80,1463,強盛染整,安侯建業會計師事務所,魏忠華,吳美萍,2008/08/25,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
81,81,1464,得力實業,勤 業 眾 信 會 計 師 事 務 所,李季珍,龔俊吉,2008/08/05,"??????????""無保留意見 """
82,82,1465,偉全實業,立 本 台 灣 聯 合 會 計 師 事 務 所,劉克宜,許坤錫,2008/08/09,"????????????????""修正式無保留意見--會計原則變動"""
83,83,1466,聚隆,建智聯合會計師事務所,紀敏滄,陳靜宜,2008/07/30,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
84,84,1467,南緯實業,安侯建業會計師事務所,簡蒂暖,吳昭德,2008/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
85,85,1468,昶和纖維,勤業眾信會計師事務所,許庭禎,何瑞軒,2008/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
86,86,1469,理隆纖維,資誠會計師事務所,蔡金拋,邱昭賢,2008/08/22,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
87,87,1470,大統染,勤業眾信會計師事務所,陳杰忠,林谷同,2008/08/08,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
88,88,1471,首利,資誠會計師事務所,吳漢期,蕭春鴛,2008/08/25,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
89,89,1472,三洋紡,勤業眾信會計師事務所,林谷同 (YYY代表會計?,黃海悅 (YYY代表會計?,2008/08/23,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
90,90,1473,台南企業,資誠會計師事務所,劉子猛,林姿妤,2008/08/20,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益"""
91,91,1474,弘裕,建智聯合會計師事務所,紀敏滄,陳靜宜,2008/08/03,"??????????""無保留意見 """
92,92,1475,本盟光電,資誠會計師事務所,翁世榮,張淑瓊,2008/08/27,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
93,93,1476,儒鴻,安侯建業會計師事務所,吳秋華,曾國禓,2008/08/22,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
94,94,1477,聚陽實業,安侯建業會計師事務所,陳蓓琪,陳雅琳,2008/08/26,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
95,95,1503,士電,勤業眾信會計師事務所,許庭禎,郭文吉,2008/08/07,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
96,96,1504,東元電機,資誠會計師事務所,高文宏,支秉鈞,2008/08/22,"??(?????????)??(?????????)""保留(附加其他事項說明段)--採用其他會計師查核且欲區分責任、依被投資公司未經會計師查核報告認列投資損益"""
97,97,1506,正道,安侯建業會計師事務所,林琬琬 (YYY代表會計?,連淑凌 (YYY代表會計?,2008/08/29,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
98,98,1507,永大機電,建昇財稅聯合會計師事務所,林昇平,蔡季嫻,2008/08/14,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
99,99,1512,瑞利,勤 業 眾 信 會 計 師 事 務 所,吳秋燕,曾光敏,2008/08/21,"??????????""無保留意見 """
100,100,1513,中興電,鼎信聯合會計師事務所,林春枝,林金鳳,2008/08/13,"??????????""無保留意見 """
101,101,1514,亞力電機,惠眾會計師事務所,卓敏枝,洪佑伶,2008/08/18,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
102,102,1515,力山,安侯建業會計師事務所,張字信,魏忠華,2008/08/26,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
103,103,1516,川飛,安侯建業會計師事務所,張字信,于紀隆,2008/08/29,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
104,104,1517,利奇機械,勤業眾信會計師事務所,成德潤,羅瑞霖,2008/08/09,"????????????????""修正式無保留意見--會計原則變動"""
105,105,1519,華城電機,勤業眾信會計師事務所,李東峰,郭政弘,2008/08/08,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益"""
106,106,1521,大億,勤業眾信會計師事務所,黃李松,李季珍,2008/08/18,"????????????????""修正式無保留意見--欲強調某一事項"""
107,107,1522,堤維西,安永會計師事務所,黃世杰,陳政初,2008/08/12,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
108,108,1524,耿鼎企業,正風聯合會計師事務所,鄭憲修,曾國富,2008/08/13,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
109,109,1525,江申工業,勤業眾信會計師事務所,郭政弘,許秀明,2008/07/15,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
110,110,1526,日馳,立本台灣聯合會計師事務所,柯俊輝,陳玉芳,2008/08/12,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
111,111,1527,鑽全,安永會計師事務所,林鴻光,嚴文筆,2009/04/24,"????????????????""修正式無保留意見--會計原則變動"""
112,112,1528,恩德,安 侯 建 業 會 計 師 事 務 所,俞 安 恬,許 育 峰,2008/08/18,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、適用新公報、依被投資公司未經會計師查核報告認列投資損益"""
113,113,1529,樂士,建智聯合會計師事務所,陳宇頌,周芳文,2008/08/25,"??????????""無保留意見 """
114,114,1530,亞崴機電,敬業會計師事務所,吳麗容會計師,黃智敏會計師,2008/07/18,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
115,115,1531,高林股,勤業眾信會計師事務所,洪玉美,陳清祥,2008/08/06,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
116,116,1532,勤美,安侯建業會計師事務所,楊美雪,陳雅琳,2008/08/27,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
117,117,1533,車王電,資誠會計師事務所,蕭珍琪,張志安,2008/08/15,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益"""
118,118,1535,中宇,勤業眾信會計師事務所,邱慧吟 (勤業眾信代表,江佳玲 (勤業眾信代表,2008/07/14,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
119,119,1536,和大工業,資誠會計師事務所,洪淑華,張志安,2008/08/26,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益"""
120,120,1537,廣隆光電,資誠會計師事務所,洪淑華,張志安,2008/08/26,"??????????""無保留意見 """
121,121,1538,正峰新,亞 東 聯 合 會 計 師 事 務 所,呂正樂,林鴻基,2008/08/22,"????????????????""修正式無保留意見--會計原則變動、欲強調某一事項"""
122,122,1539,巨庭機械,鼎 信 聯 合 會 計 師 事 務 所,黃素絹,蕭溪明,2008/08/06,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
123,123,1540,喬福機械,資誠會計師事務所,洪淑華,張志安,2008/08/22,"??????????""無保留意見 """
124,124,1541,錩泰,安 永 會 計 師 事 務 所,嚴文筆,?清淵,2008/08/08,"??????????""無保留意見 """
125,125,1558,伸興,安 永 會 計 師 事 務 所,嚴 文 筆,涂 清 淵,2008/08/11,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
126,126,1560,中砂,勤業眾信會計師事務所,張清福,陳清祥,2008/07/21,"????????????????""修正式無保留意見--欲強調某一事項"""
127,127,1568,倉佑,勤業眾信會計師事務所,江佳玲,曾光敏,2008/08/15,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
128,128,1582,信錦,勤 業 眾 信 會 計 師 事 務 所,李東峰,楊靜婷,2008/08/01,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益"""
129,129,1583,程泰,敬 業 會 計 師 事 務 所,王日春,黃勝義,2008/07/21,"????????""保留意見--適用新公報、依被投資公司未經會計師查核報告認列投資損益"""
130,130,1603,華電,勤業眾信會計師事務所,蕭天厚,張瑞娜,2008/08/08,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
131,131,1604,聲寶,勤 業 眾 信 會 計 師 事 務 所,徐  文  亞,楊　民　賢,2008/08/22,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
132,132,1605,華新,勤業眾信會計師事務所,邱明玉,盧啟昌,2008/08/08,"????????????????""修正式無保留意見--會計原則變動"""
133,133,1608,華榮,安侯建業會計師事務所,楊博任,許振隆,2008/08/08,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益"""
134,134,1609,大亞電線,群 智 聯 合 會 計 師 事 務 所,黃奕睿,莊景福,2008/08/11,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
135,135,1611,中電,群信聯 合 會 計 師 事 務 所,李仍晃,謝文益,2008/08/07,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
136,136,1612,宏泰,安永會計師事務所,佟韻玲,李明昱,2008/08/15,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
137,137,1613,台一,安侯建業會計師事務所,曾國禓,張淑瑩,2008/08/22,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
138,138,1614,三洋電,第一聯合會計師事務所,高佩,張福郎,2008/07/25,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、會計原則變動"""
139,139,1615,大山,安侯建業會計師事務所,連淑凌,楊柳鋒,2008/08/15,"??????????""無保留意見 """
140,140,1616,億泰,安侯建業會計師事務所,魏忠華,陳振乾,2008/08/27,"??????????""無保留意見 """
141,141,1617,榮星電線,安 侯 建 業 會 計 師 事 務 所,方惠玲,陳惠媛,2008/08/05,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
142,142,1618,合機公司,勤 業 眾 信 會 計 師 事 務 所,蔡宏祥,翁榮隨,2008/08/21,"??????????""無保留意見 """
143,143,1701,中化,資誠會計師事務所,林鈞堯,王照明,2008/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
144,144,1702,南僑化工,安侯建業會計師事務所,黃柏淑,俞安恬,2008/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
145,145,1704,榮化,勤業眾信會計師事務所,郭 文 吉(YYY代表會計,許 庭 禎(YYY代表會計,2008/08/13,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
146,146,1707,葡萄王,大中國際聯合會計師事務所,許伯彥,李聰明,2008/07/25,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
147,147,1708,東鹼,安侯建業會計師事務所,林秀玉,唐慈杰,2008/08/06,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
148,148,1709,和益化工,立本台灣聯合會計師事務所,陳玉芳,柯俊榮,2008/07/25,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
149,149,1710,東聯,勤業眾信會計師事務所,范有偉,戴信維,2008/08/07,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
150,150,1711,永光化學,安侯建業會計師事務所,林秀玉,唐慈杰,2008/08/12,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
151,151,1712,興農,勤 業 眾 信 會 計 師 事 務 所,曾 棟 鋆,吳 麗 冬,2008/08/07,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
152,152,1713,國化,安永會計師事務所,賴明陽,戴興鉦,2008/08/11,"??????????""無保留意見 """
153,153,1714,和桐化學,資誠會計師事務所,王照明,翁世榮,2008/08/27,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
154,154,1715,萬洲化學,資誠會計師事務所,蔡金拋,杜佩玲,2008/08/21,"??(?????????)??(?????????)""保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益"""
155,155,1717,長興材料,資誠會計師事務所,王國華(YYY代表會計師,林姿妤(YYY代表會計師,2008/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
156,156,1718,中纖,勤 業 眾 信 會 計 師 事 務 所,徐文亞,王自軍,2008/08/22,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
157,157,1720,生達化學,資誠會計師事務所,林姿妤,林億彰,2008/08/21,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
158,158,1721,三晃,勤 業 眾 信 會 計 師 事 務 所,吳麗冬 (YYY代表會計?,羅瑞霖 (YYY代表會計?,2008/07/31,"??????????""無保留意見 """
159,159,1722,台肥,正風聯合會計師事務所,丁鴻勛,賴永吉,2008/08/11,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
160,160,1723,中碳,勤業眾信會計師事務所,曾光敏,江佳玲,2008/07/14,"????????????????""修正式無保留意見--會計原則變動"""
161,161,1724,台硝,資誠會計師事務所,李燕娜,曾國華,2008/08/04,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
162,162,1725,元禎,勤業眾信會計師事務所,張耿禧,仲  偉,2008/08/08,"????????????????""修正式無保留意見--會計原則變動"""
163,163,1726,永記造漆,集智會計師事務所,柯宗立,林來福,2008/08/01,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
164,164,1727,中華化學,安 永 會 計 師 事 務 所,佟韻玲,鄭戊水,2008/07/25,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
165,165,1729,必翔實業,勤業眾信會計師事務所,郭政弘,邵志明,2008/07/29,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
166,166,1730,花仙子,鼎信聯合會計師事務所,林松樹,王昌勝,2008/07/23,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
167,167,1731,美吾華,廣信益群會 計 師 事 務 所,陳永琳,郭欣訓,2008/08/15,"????????""保留意見--適用新公報、依被投資公司未經會計師查核報告認列投資損益"""
168,168,1732,毛寶,資誠會計師事務所,吳郁隆,周哲毅,2008/08/25,"??(?????????)??(?????????)""保留(附加其他事項說明段)--前期由其他會計師查核、依被投資公司未經會計師查核報告認列投資損益"""
169,169,1733,五鼎,勤 業 眾 信 會 計 師 事 務 所,林鴻鵬,黃樹傑,2008/08/01,"????????????????""修正式無保留意見--會計原則變動"""
170,170,1734,杏輝藥品,鼎信聯 合 會 計 師 事 務 所,諶清,黃志成,2008/08/02,"??????????""無保留意見 """
171,171,1735,日勝化,安永會計師事務所,林鴻光,(二余)清淵,2008/08/19,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
172,172,1736,喬山健康,安 永 會 計 師 事 務 所,林鴻光,嚴文筆,2008/08/27,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
173,173,1737,臺鹽,勤業眾信會計師事務所,黃李松,李季珍,2008/08/01,"????????????????""修正式無保留意見--會計原則變動"""
174,174,1762,中化合成,群信聯合會計師事務所,謝文益,李仍晃,2008/08/08,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
175,175,1773,勝一化工,建 興 聯 合 會 計 師 事 務 所,謝仁耀,黃鈴雯,2008/08/15,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益"""
176,176,1776,展宇,勤業眾信會計師事務所,陳明煇,林鴻鵬,2008/08/05,"????????""保留意見--適用新公報、依被投資公司未經會計師查核報告認列投資損益"""
